"filename", "language", "Markdown", "JSON with Comments", "JSON", "TypeScript", "JavaScript", "HTML", "MS SQL", "Python", "Batch", "pip requirements", "TypeScript JSX", "PostCSS", "comment", "blank", "total"
"c:\Users\om\OneDrive\Desktop\French 2.0\src\data\scenarios\hairdresser.json", "JSON", 0, 0, 372, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 379
"c:\Users\om\OneDrive\Desktop\French 2.0\src\data\scenarios\hotel.json", "JSON", 0, 0, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 249
"c:\Users\om\OneDrive\Desktop\French 2.0\src\data\scenarios\job_interview.json", "JSON", 0, 0, 344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 345
"c:\Users\om\OneDrive\Desktop\French 2.0\src\data\scenarios\library.json", "JSON", 0, 0, 821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 822
"c:\Users\om\OneDrive\Desktop\French 2.0\src\data\scenarios\market.json", "JSON", 0, 0, 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 248
"c:\Users\om\OneDrive\Desktop\French 2.0\src\data\scenarios\minigameQuestions.json", "JSON", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 44
"c:\Users\om\OneDrive\Desktop\French 2.0\src\data\scenarios\museum.json", "JSON", 0, 0, 408, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 409
"c:\Users\om\OneDrive\Desktop\French 2.0\src\data\scenarios\offlineScenarios.ts", "TypeScript", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 35
"c:\Users\om\OneDrive\Desktop\French 2.0\src\data\scenarios\pharmacy.json", "JSON", 0, 0, 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 268
"c:\Users\om\OneDrive\Desktop\French 2.0\src\data\scenarios\police_station.json", "JSON", 0, 0, 304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 305
"c:\Users\om\OneDrive\Desktop\French 2.0\src\data\scenarios\post_office.json", "JSON", 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 170
"c:\Users\om\OneDrive\Desktop\French 2.0\src\data\scenarios\real_estate.json", "JSON", 0, 0, 343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 344
"c:\Users\om\OneDrive\Desktop\French 2.0\src\data\scenarios\restaurant.json", "JSON", 0, 0, 252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 284
"c:\Users\om\OneDrive\Desktop\French 2.0\src\data\scenarios\ski_resort.json", "JSON", 0, 0, 325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 326
"c:\Users\om\OneDrive\Desktop\French 2.0\src\data\scenarios\store.json", "JSON", 0, 0, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 201
"c:\Users\om\OneDrive\Desktop\French 2.0\src\data\scenarios\taxi.json", "JSON", 0, 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 160
"c:\Users\om\OneDrive\Desktop\French 2.0\src\data\scenarios\tourist_office.json", "JSON", 0, 0, 341, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 348
"c:\Users\om\OneDrive\Desktop\French 2.0\src\data\shopItems.ts", "TypeScript", 0, 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 157
"c:\Users\om\OneDrive\Desktop\French 2.0\src\data\speedSpeakingData.ts", "TypeScript", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 36
"c:\Users\om\OneDrive\Desktop\French 2.0\src\domain\levels.ts", "TypeScript", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19
"c:\Users\om\OneDrive\Desktop\French 2.0\src\domain\scoring.ts", "TypeScript", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 25
"c:\Users\om\OneDrive\Desktop\French 2.0\src\domain\time.ts", "TypeScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\om\OneDrive\Desktop\French 2.0\src\features\feedback\FeedbackExperience.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 0, 18, 21, 176
"c:\Users\om\OneDrive\Desktop\French 2.0\src\features\feedback\components\AdvancedAnswerCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 4, 27
"c:\Users\om\OneDrive\Desktop\French 2.0\src\features\feedback\components\AnnotatedTranscript.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 13, 94
"c:\Users\om\OneDrive\Desktop\French 2.0\src\features\feedback\components\AvoidanceCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 6, 50
"c:\Users\om\OneDrive\Desktop\French 2.0\src\features\feedback\components\BiggestOpportunityCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 4, 22
"c:\Users\om\OneDrive\Desktop\French 2.0\src\features\feedback\components\CoachingPopover.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 8, 60
"c:\Users\om\OneDrive\Desktop\French 2.0\src\features\feedback\components\CorrectionsCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 0, 5, 10, 92
"c:\Users\om\OneDrive\Desktop\French 2.0\src\features\feedback\components\DeepAnalysisCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 4, 8, 106
"c:\Users\om\OneDrive\Desktop\French 2.0\src\features\feedback\components\DeepAnalysisToggle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 3, 25
"c:\Users\om\OneDrive\Desktop\French 2.0\src\features\feedback\components\ExaminerNotebookCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 5, 57
"c:\Users\om\OneDrive\Desktop\French 2.0\src\features\feedback\components\ExpansionIdeasCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 4, 32
"c:\Users\om\OneDrive\Desktop\French 2.0\src\features\feedback\components\FeedbackFooter.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 6, 51
"c:\Users\om\OneDrive\Desktop\French 2.0\src\features\feedback\components\ImprovedAnswerCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 7, 10, 65
"c:\Users\om\OneDrive\Desktop\French 2.0\src\features\feedback\components\IssueRow.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 3, 10, 73
"c:\Users\om\OneDrive\Desktop\French 2.0\src\features\feedback\components\MinimalResponseCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 0, 5, 17, 178
"c:\Users\om\OneDrive\Desktop\French 2.0\src\features\feedback\components\PersonalizedContextBanner.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 4, 25
"c:\Users\om\OneDrive\Desktop\French 2.0\src\features\feedback\components\PronunciationCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 2, 7, 76
"c:\Users\om\OneDrive\Desktop\French 2.0\src\features\feedback\components\SnapshotCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 7, 84
"c:\Users\om\OneDrive\Desktop\French 2.0\src\features\feedback\components\StrongestMomentCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 5, 7, 50
"c:\Users\om\OneDrive\Desktop\French 2.0\src\features\feedback\components\StyleStructureCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 4, 46
"c:\Users\om\OneDrive\Desktop\French 2.0\src\features\feedback\components\TeachMeLesson.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 0, 1, 16, 144
"c:\Users\om\OneDrive\Desktop\French 2.0\src\features\feedback\components\TopPriorityCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 4, 33
"c:\Users\om\OneDrive\Desktop\French 2.0\src\features\feedback\components\VocabularyCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 6, 72
"c:\Users\om\OneDrive\Desktop\French 2.0\src\features\feedback\hooks\useFeedbackState.ts", "TypeScript", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 33
"c:\Users\om\OneDrive\Desktop\French 2.0\src\features\feedback\hooks\useTranscriptIssues.ts", "TypeScript", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 38
"c:\Users\om\OneDrive\Desktop\French 2.0\src\features\feedback\index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\om\OneDrive\Desktop\French 2.0\src\features\feedback\state\feedbackContext.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 7, 60
"c:\Users\om\OneDrive\Desktop\French 2.0\src\features\feedback\state\selectors.ts", "TypeScript", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 32
"c:\Users\om\OneDrive\Desktop\French 2.0\src\features\feedback\theme\severity.ts", "TypeScript", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26
"c:\Users\om\OneDrive\Desktop\French 2.0\src\features\recording\Waveform.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 4, 59
"c:\Users\om\OneDrive\Desktop\French 2.0\src\features\recording\useAudioBlobRecorder.ts", "TypeScript", 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 105
"c:\Users\om\OneDrive\Desktop\French 2.0\src\features\recording\useRecording.ts", "TypeScript", 0, 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 7, 22, 172
"c:\Users\om\OneDrive\Desktop\French 2.0\src\hooks\useEngineHealth.ts", "TypeScript", 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 60
"c:\Users\om\OneDrive\Desktop\French 2.0\src\index.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 223, 18, 44, 285
"c:\Users\om\OneDrive\Desktop\French 2.0\src\lib\supabase.ts", "TypeScript", 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 68
"c:\Users\om\OneDrive\Desktop\French 2.0\src\main.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 2, 14
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\About.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 201, 0, 7, 17, 225
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\AccentAnalyzer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 426, 0, 2, 10, 438
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\BossBattle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 901, 0, 17, 63, 981
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\Challenges.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 407, 0, 7, 27, 441
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\DailyNewsFlash.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 428, 0, 9, 51, 488
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\EmojiMaster.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 372, 0, 0, 41, 413
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\ExamMode.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 207, 0, 3, 25, 235
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\Explore.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 0, 0, 7, 162
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\FluencyHeatmap.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 411, 0, 18, 44, 473
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\FrenchRoadmap.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 239, 0, 9, 22, 270
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\FriendChallenges.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1025, 0, 29, 78, 1132
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\Home.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 0, 7, 14, 199
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\Learn.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 468, 0, 20, 84, 572
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\ListeningMode.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 261, 0, 3, 21, 285
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\MasteryJourney.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182, 0, 3, 16, 201
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\MysteryBox.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 0, 0, 13, 147
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\Profile.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 0, 7, 10, 163
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\Progress.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 7, 76
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\PronunciationLab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 403, 0, 2, 28, 433
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\Rankings.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 254, 0, 13, 21, 288
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\RapidFire.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 614, 0, 14, 48, 676
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\ScenarioArchitect.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 224, 0, 1, 16, 241
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\ScenarioArchitectSession.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 246, 0, 7, 26, 279
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\SentenceRebuilder.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 401, 0, 7, 36, 444
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\Shop.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 408, 0, 14, 42, 464
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\SpeakingArena.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 719, 0, 3, 46, 768
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\SpeedSpeaking.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 519, 0, 0, 50, 569
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\StoryMode.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 276, 0, 7, 34, 317
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\StudyGroups.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 225, 0, 7, 16, 248
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\SurvivalMode.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 762, 0, 16, 70, 848
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\WeaknessAnalysis.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 302, 0, 11, 17, 330
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\WordDrop.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 371, 0, 12, 38, 421
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\exam\ExamIntro.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 5, 89
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\exam\ExamResults.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 0, 3, 15, 138
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\exam\ExamRunner.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 0, 0, 12, 182
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\explore\ExploreSkillTree.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 0, 7, 12, 156
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\home\DailyCards.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 4, 51
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\home\HeroMission.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 3, 12, 109
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\home\QuickAccess.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 4, 44
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\home\RecentActivity.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 3, 41
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\learn\EngineIndicatorPill.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 1, 10, 95
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\learn\FailoverToast.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 5, 63
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\learn\FeedbackPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 8, 127
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\learn\MidSessionToast.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 5, 50
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\learn\ModelSelectorCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 0, 7, 16, 155
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\learn\OfflineLimitationsBanner.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 3, 26
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\learn\QuestionCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 13, 111
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\learn\ReEvaluateBar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 4, 10, 123
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\learn\RecordingPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 6, 62
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\learn\SessionComplete.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 6, 95
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\learn\SessionProgressBar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 2, 11, 107
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\learn\SessionStartScreen.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 0, 6, 10, 167
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\learn\SessionSummary.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 212, 0, 7, 20, 239
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\learn\StreakToast.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 5, 45
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\learn\TopicGrid.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 0, 1, 11, 146
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\progress\HistoryTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 3, 45
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\progress\InsightsTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168, 0, 3, 12, 183
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\progress\OverviewTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 6, 94
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\progress\PerformanceTimeline.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 201, 0, 8, 15, 224
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\progress\SkillTreeTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 5, 109
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\progress\SkillsTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 10, 90
"c:\Users\om\OneDrive\Desktop\French 2.0\src\screens\progress\TimelineItem.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 220, 0, 3, 15, 238
"c:\Users\om\OneDrive\Desktop\French 2.0\src\services\analytics\analyticsService.ts", "TypeScript", 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 4, 29, 202
"c:\Users\om\OneDrive\Desktop\French 2.0\src\services\api\apiClient.ts", "TypeScript", 0, 0, 0, 406, 0, 0, 0, 0, 0, 0, 0, 0, 20, 44, 470
"c:\Users\om\OneDrive\Desktop\French 2.0\src\services\coaching\coachService.ts", "TypeScript", 0, 0, 0, 922, 0, 0, 0, 0, 0, 0, 0, 0, 41, 71, 1034
"c:\Users\om\OneDrive\Desktop\French 2.0\src\services\coaching\diagnosticEngine.ts", "TypeScript", 0, 0, 0, 360, 0, 0, 0, 0, 0, 0, 0, 0, 29, 56, 445
"c:\Users\om\OneDrive\Desktop\French 2.0\src\services\coaching\qualityGate.ts", "TypeScript", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 45
"c:\Users\om\OneDrive\Desktop\French 2.0\src\services\coaching\responseTier.ts", "TypeScript", 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 90
"c:\Users\om\OneDrive\Desktop\French 2.0\src\services\content\contentClient.ts", "TypeScript", 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 19, 24, 127
"c:\Users\om\OneDrive\Desktop\French 2.0\src\services\content\questionMetadata.ts", "TypeScript", 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 30, 20, 122
"c:\Users\om\OneDrive\Desktop\French 2.0\src\services\progression\progressionService.ts", "TypeScript", 0, 0, 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 3, 35, 190
"c:\Users\om\OneDrive\Desktop\French 2.0\src\services\progression\roadmapService.ts", "TypeScript", 0, 0, 0, 213, 0, 0, 0, 0, 0, 0, 0, 0, 3, 29, 245
"c:\Users\om\OneDrive\Desktop\French 2.0\src\services\roleplay\dialogueManager.ts", "TypeScript", 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22, 160
"c:\Users\om\OneDrive\Desktop\French 2.0\src\services\roleplay\intentMatcher.ts", "TypeScript", 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 2, 18, 179
"c:\Users\om\OneDrive\Desktop\French 2.0\src\services\supabase\achievements.ts", "TypeScript", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20
"c:\Users\om\OneDrive\Desktop\French 2.0\src\services\supabase\client.ts", "TypeScript", 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 68
"c:\Users\om\OneDrive\Desktop\French 2.0\src\services\supabase\profiles.ts", "TypeScript", 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 40
"c:\Users\om\OneDrive\Desktop\French 2.0\src\services\supabase\sessions.ts", "TypeScript", 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 42
"c:\Users\om\OneDrive\Desktop\French 2.0\src\services\tts\ttsService.ts", "TypeScript", 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19, 105
"c:\Users\om\OneDrive\Desktop\French 2.0\src\types\index.ts", "TypeScript", 0, 0, 0, 520, 0, 0, 0, 0, 0, 0, 0, 0, 8, 72, 600
"c:\Users\om\OneDrive\Desktop\French 2.0\src\types\questions.ts", "TypeScript", 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 44, 15, 116
"c:\Users\om\OneDrive\Desktop\French 2.0\src\utils\sessionBuilder.ts", "TypeScript", 0, 0, 0, 252, 0, 0, 0, 0, 0, 0, 0, 0, 29, 47, 328
"c:\Users\om\OneDrive\Desktop\French 2.0\src\utils\transcriptHash.ts", "TypeScript", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 14
"c:\Users\om\OneDrive\Desktop\French 2.0\src\vite-env.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
